timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729757425736,3759,HTTP Request,200,OK,Thread Group 1-111,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,3490,0,0
1729757425736,3490,HTTP Request-0,302,Found,Thread Group 1-111,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,3490,0,0
1729757429225,270,HTTP Request-1,200,OK,Thread Group 1-111,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,270,0,0
1729757425536,3930,HTTP Request,200,OK,Thread Group 1-106,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,660,0,0
1729757425536,660,HTTP Request-0,302,Found,Thread Group 1-106,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,660,0,0
1729757426197,3269,HTTP Request-1,200,OK,Thread Group 1-106,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,3269,0,0
1729757425924,3367,HTTP Request,200,OK,Thread Group 1-8,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,1101,0,0
1729757425924,1101,HTTP Request-0,302,Found,Thread Group 1-8,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,1101,0,0
1729757427025,2266,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,2266,0,0
1729757425008,4282,HTTP Request,200,OK,Thread Group 1-119,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,1888,0,0
1729757425008,1888,HTTP Request-0,302,Found,Thread Group 1-119,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,1888,0,0
1729757426897,2393,HTTP Request-1,200,OK,Thread Group 1-119,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,2393,0,0
1729757425429,3895,HTTP Request,200,OK,Thread Group 1-138,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,759,0,0
1729757425429,759,HTTP Request-0,302,Found,Thread Group 1-138,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,759,0,0
1729757426637,2692,HTTP Request,200,OK,Thread Group 1-185,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,155,0,0
1729757426637,155,HTTP Request-0,302,Found,Thread Group 1-185,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,155,0,0
1729757426792,2537,HTTP Request-1,200,OK,Thread Group 1-185,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,2306,0,0
1729757424763,4566,HTTP Request,200,OK,Thread Group 1-65,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,1448,0,0
1729757424763,1448,HTTP Request-0,302,Found,Thread Group 1-65,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,1448,0,0
1729757426212,3117,HTTP Request-1,200,OK,Thread Group 1-65,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,3117,0,0
1729757425636,3604,HTTP Request,200,OK,Thread Group 1-28,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,305,0,0
1729757425636,305,HTTP Request-0,302,Found,Thread Group 1-28,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,305,0,0
1729757425941,3299,HTTP Request-1,200,OK,Thread Group 1-28,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,3299,0,0
1729757424815,4284,HTTP Request,200,OK,Thread Group 1-61,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,2034,0,0
1729757424815,2034,HTTP Request-0,302,Found,Thread Group 1-61,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,2034,0,0
1729757426849,2250,HTTP Request-1,200,OK,Thread Group 1-61,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,2250,0,0
1729757425436,3774,HTTP Request,200,OK,Thread Group 1-171,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,622,0,0
1729757425436,622,HTTP Request-0,302,Found,Thread Group 1-171,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,622,0,0
1729757426058,3152,HTTP Request-1,200,OK,Thread Group 1-171,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,3152,0,0
1729757425116,4106,HTTP Request,200,OK,Thread Group 1-78,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,574,0,0
